title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
A Wonderful World,"Crime, Drama","On their home planet of Cybertron, the Autobots and Decepticons are involved in an explosive battle over the coveted AllSpark. With the fate of the universe at stake, the Autobots send it far from the reaches of the ruthless Megatron, leader of the Decepticons. But there are even more surprises in store when it crash-lands on Earth.",7.248,09-09-2005,15.282,"experiment, insect, mutation, cockroach, giant insect, nest, creature, disease, scientist, epidemic, evolution, sewer, manhattan, new york city, virus, tunnel, animal horror",/gf5ahmfnGuM02RJyoETKQXTLft0.jpg,
Soulmate,"Animation, Comedy, Family, Music","In late 1700s Korea, Lady Cho challenges the playboy Lord Jo-won into seducing and sleeping with her husband's coming young, virgin concubine. Lady Cho agrees to sleep with him if he succeeds.",7.178,26-03-1997,15.28,mermaid,/tpu9ILyknA4oE3vYUfPK7C4Aztw.jpg,https://www.warnerbros.com/movies/superman-man-tomorrow
Look Who's Back,"Comedy, Romance","Augusto and Paulina have been together for 25 years. Eight years ago, he was diagnosed with Alzheimer's disease. Both fear the day he no longer recognizes her.",6.735,02-05-2019,15.28,"police, england, pregnancy, mother role, women's prison, neighbor, female protagonist, miscarriage, tailor, fingerprint, unwanted pregnancy, 1950s",/lnZSC9GgRDk0D7a9qY61s89F93N.jpg,https://www.hulu.com/movie/run-72eec9c8-0164-4e0c-868a-b433960d7f93
Evita,"Animation, Comedy, Fantasy",A group of people in Los Angeles are brought together thanks to their canine friends.,7.076,18-03-2021,15.278,"friendship, lovesickness, casino, waitress, poker, approach, night life, melancholy, road trip, loneliness, las vegas, father daughter relationship, tasty food",/6MPOr6nZAMbStXq2dNF7ocqghLO.jpg,
Pride,"Animation, Family, Action, Adventure, Science Fiction","Synopsis Kogoro and Conan came to Yokohama according to a request from a mysterious man. But that was a trap of this man. Ran and the Detective Boys will be taken as hostages. If they don't solve the request of the man within 12 hours, the bombs attached to the hostages will explode. Furthermore, the man know that Conan`s true identity is Kudo Shinichi. Also Hattori Heiji, the High School Detective of the West, and Kaito Kid enter the stage. Will they be able to solve the mystery within the time limit and save Ran and the others? And who in the world is the client?",6.9,02-09-2008,15.277,"priest, ireland, recovering alcoholic, catholic church, confessional, death threat",/xdWgJsdye8zGD99dGf0tTTE3l0k.jpg,
StreetDance 3D,"Drama, Family","While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.",6.752,25-03-2002,15.274,"greece, tourist, conspiracy, car accident, tragic event, government conspiracy, foreign holiday",/ic529Vlnxmp2ArVSYr5vBLoNFEK.jpg,https://www.netflix.com/title/81092222
Body Brokers,"Romance, Drama","Set in a world with memory implants, Alan Hakman is a 'cutter'—someone with the power of final edit over people's recorded histories—but his latest assignment puts him in great danger.",6.372,01-03-2023,15.273,"rabbit, tea party, based on young adult novel",/13AW2aCagb14IL2QPUptcNe1I9e.jpg,
Bad Education,"Drama, Romance","Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.",7.025,02-09-2002,15.271,anime,/gUttUEqsrvaMlK5oL5TSQ54iE96.jpg,http://lunouta.com
House of Sand and Fog,"Animation, Action, Science Fiction",Two men share an odd friendship while they care for two women who are both in deep comas.,7.163,23-08-2020,15.271,"holiday, alaska, snow, sled dogs, golden retriever, christmas spirit, christmas, pets",/15JUzyooElSbMXXYl2gnHX62A7X.jpg,
Come Play With Me,"Thriller, Horror, Drama","Forlorn heiress Penelope Wilhern is cursed, and the only way out is to fall in love with someone of suitable stock. But how can she find her soul mate when she's sequestered inside her family's estate with only her parents to keep her company. This untraditional fairy tale about a girl who bucks convention to create her own happy ending.",7.336,20-11-2020,15.27,warrior woman,/6s1ONEuRCcMTvptATfA5Y5WVHEw.jpg,
Two Is a Family,"Comedy, Drama, Romance","A young man is stood up at the altar. His overprotective mother decides to join him is what would have been his honeymoon, so as not to waste the trip. He ails while his mum enjoys the trip of her life.",6.891,20-10-1995,15.266,"daughter, samurai, based on novel or book, sword, mission of murder, teacher, sword fight, honor, period drama, historical, widower, jidaigeki, feudal japan, 19th century, factual, bushi, earnest, sincere",/jKnZ3CavwSTsBbgSpAhQU8Z9nOy.jpg,
Father Stu,"History, Drama, Action, War","Rachel is a girl, adopted by an upper middle class family, who rebelled at 17 and left her family and studies at a traditional college in Sao Paulo to become a call girl. Shortly after starting work, she decided to write a blog about her experiences. Since some clients thought she looked like a surfer she adopted the name ""Surfistinha"" which means little surfer girl.",6.3,28-04-2011,15.264,"captain, based on novel or book, napoleonic wars, old flame, admiral",/ww6f0XEn8aUbNsK1OQGdutJWwQf.jpg,
Lagaan: Once Upon a Time in India,"Crime, Mystery, Thriller","On his way to work, a bank manager receives an anonymous call claiming there's a bomb under his car seat, and if anyone exits the car, it will explode unless he can pay a ransom.",6.029,13-05-2021,15.263,"california, psychopath, widow, country house, thanksgiving, stalker, deer, murder, christmas lights, voyeur, christmas, intruder, napa valley",/lEd0MPCYbK02WCDbn3apFhQE4kx.jpg,http://www.warnerbros.com/justice-league-crisis-two-earths
Spree,"Drama, Romance, Science Fiction",A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,6.367,05-07-1996,15.262,"daughter, death penalty, east india company, civil war, parent child relationship, traitor, thailand, palace, burma, based on true story, teacher, royalty, battle, denunciation, 19th century, siam, victorian era",/3OqS1Vx4Zi2QiQSBfZ5F2jeBPTr.jpg,
Riddled with Deceit: A Martha's Vineyard Mystery,"Animation, Family, Fantasy, Adventure, Comedy, Music","Tank commander Kalashnikov is severely injured in battle in 1941. The accident leaves him incapacitated and unable to return to the front line. While recovering in the hospital he begins creating the initial sketches of what will become one of the world’s most legendary weapons. A self-taught inventor, Mikhail Kalashnikov, is only 29 when he develops the now iconic assault riffle — the AK-47.",7.1,19-05-2017,15.258,,/gdgcCCquX0nQgLdKzTO8GiIFiP0.jpg,
Senseless,"Action, Comedy","Bahri, a young man who lives in Mekarsari Village. One day, Bahri realized that something was wrong in Mekarsari Village. Out of curiosity, he also found out what was really going on in the village where he lived.",6.5,27-02-2020,15.255,"gangster, undercover cop, gang warfare, criminal gang, neo-noir, korean chinese",/ycGFcMLv6xlj0EzxKhbZHhXT1vb.jpg,
Cadillac Records,"Comedy, Romance, Drama, Music","In 1934, the second most lucrative business in New York City was running 'the numbers'. When Madam Queen—the powerful woman who runs the scam in Harlem—is arrested, Ellsworth 'Bumpy' Johnson takes over the business and must resist an invasion from a merciless mobster.",7.88,11-03-2016,15.249,"martial arts, assassin, assassination",/uIS7Mzbq3szSlYrExATqyLVRL1O.jpg,http://www.thegirlonthetrainmovie.com/
Harriet the Spy,Comedy,A chance encounter with a stranger changes the life of a college gymnast.,6.205,07-05-2004,15.247,"dream, imaginary friend, therapy, novelist, magic realism, woman director",/wo9qgjGrgsF4UpDbah2uVPdDgFE.jpg,https://nostromopictures.com/film-detail/palm-trees-in-the-snow
12 Angry Men,"Drama, Comedy","In the aftermath of his girlfriend's mysterious death, a young man awakens to strange horns sprouting from his temples.",6.824,12-12-2002,15.247,"himalaya mountain range, bigfoot, yeti, stop motion, cryptozoology, loch ness monster, shangri la, 19th century, sasquatch",/4SO6pbGJTpM9YYovYxFLY3MXqZn.jpg,http://www.2011onlyu.co.kr/
Dark Cloud,"Action, Adventure, Animation, Science Fiction","A family wedding reignites the ancient feud between next-door neighbors and fishing buddies John and Max. Meanwhile, a sultry Italian divorcée opens a restaurant at the local bait shop, alarming the locals who worry she'll scare the fish away. But she's less interested in seafood than she is in cooking up a hot time with Max.",7.303,23-02-2010,15.246,"newspaper, violin, cello, los angeles, california",/s3pniDBtG52O26WySm6HY0YLVWh.jpg,
Crimes of the Future,"Fantasy, Drama","When Bodi and his band 'True Blue' leave Snow Mountain, to tour with pop sensation, Lil' Foxy, they learn that fame comes at a price.",6.5,20-03-2015,15.244,"body exchange, bromance, advertising",/hxcteqme8jaYCs9fAdivXC7HcKu.jpg,
Air Mata di Ujung Sajadah,"Comedy, Fantasy, Romance, Music, TV Movie","Following a childhood tragedy, Dewey Cox follows a long and winding road to music stardom. Dewey perseveres through changing musical styles, an addiction to nearly every drug known and bouts of uncontrollable rage.",6.58,21-04-2013,15.243,making of,/q9wnyYMAyKhOvfycUERFNKTHEaL.jpg,
Tokyo Ghoul,Action,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",6.9,26-07-2007,15.24,"london, england, investigation, theater play, murder, whodunit, murder mystery, 1950s, film adaptation",/595WmPkDojtR9XVu2ssKfSIWu3a.jpg,
Rock Dog,"Thriller, Mystery, Drama, Crime","At the dawn of WWII, several men escape from a Russian gulag—to take a perilous and uncertain journey to freedom as they cross deserts, mountains and several nations.",6.434,05-10-2016,15.235,"florida, miami, florida, double murder, divorce, police detective, extramarital affair",,
After the Dark,"Drama, History, Romance","When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",7.404,25-12-2015,15.232,"philadelphia, pennsylvania, advancement, sports, american football, bad luck",/2AnshBpKeHcvSUYy3xNdVpPbuWM.jpg,http://www.miramax.com/movie/children-of-heaven/
That Awkward Moment,"Romance, Drama","The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.",7.831,20-10-2011,15.231,"california, sequel, murder, private detective, high school reunion, duringcreditsstinger, crowdfunded film",/2EVSly7OY3yjobLdNYDIP5qCoQZ.jpg,http://www.netflix.com/title/81028870
Julie & Julia,"Adventure, Drama, Family","Avery, a reclusive older man, has a best friend in his dog, Red. When three teens kill Red without reason, Avery sets out for justice and redemption, attempting to follow the letter of the law. But when the law fails him, and the boys' father clearly defines right and wrong in his own way, Avery must avenge himself by any means possible.",6.793,16-10-2013,15.229,,/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg,
"Maggie Simpson in ""The Longest Daycare""","Drama, Romance","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",6.4,27-02-2004,15.228,"based on novel or book, communist, peru, revolution, asthma, che guevara, cuban revolution, chile, argentina, motorcycle, guajira peninsula, leper colony, biochemist, road movie",/rUeqBuNDR9zN6vZV9kpEFMtQm0E.jpg,
The Goldfinch,Documentary,"A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form.",8,19-10-2017,15.228,"vietnam war, based on true story, last stand, 1960s, outnumbered, brothers-in-arms relationship, anzac, historical battle",/rStbi6Sm1JWk4S3pCqULUY7GMDB.jpg,
We Are the Nobles,"Drama, Comedy, Romance","A playboy business tycoon, Liu Xuan, purchases the Green Gulf, a wildlife reserve, for a sea reclamation project, and uses sonar technology to get rid of the sea life in the area. Unknown to him, the Green Gulf is the home of merpeople, and the sonar has caused many of them to succumb to illness or die. Xuan's business ventures in the area are threatened when he crosses paths with the mermaid, Shan, who is sent to avenge her people.",6.129,10-02-2012,15.227,,/ycNyvi9gk4ZI2NLk4KBbseNZbfN.jpg,http://ulyssesfilms.de/films-series.html#Ooops!%20Noah%20is%20gone%E2%80%A6
The Sixth Man,"Drama, Thriller, Mystery, Music, Romance",Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain – a conflict that leads to tragedy for her family.,7.402,10-09-1998,15.226,"musician, brother, mountain, iceland, grief, parenthood, birth, couple, mental illness, sheep farm, remote location, folk tale",/3QBW1kwihXnqhuxtVlQRHuPeYvf.jpg,http://www.ao-ex.com/
Bungo Stray Dogs: Dead Apple,"Drama, Family","Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls whose yearnings are even greater than her own, their emotional turmoil ultimately helps her gain a greater understanding of her own problems...",7.958,01-08-1997,15.223,"extraterrestrial technology, alien, based on cartoon, alien race, based on tv series, ben 10",/pnw8hdc2RWXGW7mLHzCVUKt0BGI.jpg,http://www.ungalloconmuchoshuevos.com
Checkered Ninja 2,"Crime, Drama, Thriller","After being threatened during a confession, a good-natured priest must battle the dark forces closing in around him.",7.219,11-09-2020,15.215,"greed, zoo, dark comedy, marketing, business, animal, lemur",/vEzJyktCc98tzrPhgPdDVMvefw5.jpg,
Ginger Snaps Back: The Beginning,"Drama, History",An American tourist in Greece finds himself on the run after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,7.3,01-11-2019,15.213,"uniform, new york city, museum, writer, private, brooklyn, new york city, tryst, 1980s",/Ant957vTnlFwOvyLdCu0OKrPCe1.jpg,
Muppets Most Wanted,"Documentary, History","Alice follows a white rabbit down a rabbit-hole into a whimsical Wonderland, where she meets characters like the delightful Cheshire Cat, the clumsy White Knight, a rude caterpillar, and the hot-tempered Queen of Hearts and can grow ten feet tall or shrink to three inches. But will she ever be able to return home?",8.11,07-10-2010,15.212,"older man younger woman relationship, young girl seduces old man",/B6OwqVK3elsyd1XFZZH1GOrV5c.jpg,
The Choice,Action,"In the underground Diamond Domain, where many Carbink live, the Mythical Pokémon Diancie serves as ruler. The Heart Diamond that sustains the land is beginning to fall apart, and Diancie is not yet strong enough to create a new one. While seeking help from the Legendary Pokémon Xerneas, Diancie encounters a group of thieves who want to take control of its diamond-producing power–and who awaken the Legendary Pokémon Yveltal from its cocoon in the process! Can Ash and his friends help Diancie discover its true power, stop Yveltal’s rampage, and save the Diamond Domain?",6,27-10-1995,15.212,"hotel, teenage girl, doctor, woman director",/eSSZgM4vMcA4XK2FPptLa9NFsAs.jpg,http://alanparker.com/film/evita/
RDX: Robert Dony Xavier,"Animation, Adventure, Comedy, Family","Dylan Sprouse, Jim Belushi and Kris Kristofferson lend their voices to this family-friendly tale about a feisty pack of golden retriever puppies that embarks on an Alaskan adventure. When they find themselves stranded in the northern wilderness, the canine offspring of famed sports star Air Bud team up with an experienced sled dog and a husky pup, who teach them the importance of working together.",6.337,26-03-2015,15.211,"pocket monsters, based on video game, anime",/8saqJMFvNLcYrFgRamD9IINoilD.jpg,http://pridemovie.co.uk
A Family Man,"Animation, Fantasy, Mystery, Horror, Action","The aging Zhao embarks on his final and greatest campaign, a road to adventure that will crown his name in glory for all time.",7.307,28-12-2012,15.205,"psychopath, investigation, witness, alter ego, murder, serial killer, female detective",/aZtinn0RhlDMYQU0jlotEzJ3tJc.jpg,http://www.streetdancethemovie.co.uk/
Thick as Thieves,"Animation, Adventure, Comedy, Family","Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?",7,04-09-2015,15.205,"life and death, terminal illness, cancer, aspiring musician",/tqLjEqOELHek2zfZ1d3vknG7Dfu.jpg,
Flight Crew,"Comedy, Drama","Anne Elliot, the daughter of a financially troubled aristocratic family, is persuaded to break her engagement to Frederick Wentworth, a young sea captain of meager means. Years later, money troubles force Anne's father to rent out the family estate to Admiral Croft, and Anne is again thrown into company with Frederick -- who is now rich, successful, and perhaps still in love with Anne.",7.551,17-03-2006,15.201,"biography, based on true story, rise and fall, televangelist",/9c8uXCaljHjRcHabsUmnXaH6tv7.jpg,http://www.lamalaeducacion.com
The Deep End of the Ocean,"Drama, Romance",A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property.,7.692,15-03-2023,15.199,"slavery, based on true story, hymn, british history, 18th century, slave trade, amazing grace hymn, sea voyage, 19th century, father son relationship, 1790s",/caWb61PBLJOdnnVYnL8WU6I80kE.jpg,
Wonder Boys,Comedy,The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860s. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.,6.803,08-10-2015,15.199,"rock 'n' roll, love of one's life, composer, pop, music instrument, fascination, lovers, dublin, ireland, recording studio, pianist, ireland, love sickness, music store, street musician, songwriting, recording session, street singer",/gneK45aH1G7NKjtPXXf2jCtZ4uP.jpg,https://videocine.com.mx/peliculas/juega-conmigo/
Robin Robin,"History, Drama, Music","Alma, Azi Acosta, is a high-end bar girl. She has decided that prostitution is her profession, her life, her means to achieve her dreams and her happiness. She caters to all men who can afford her price. But she favors two men: a rich lawyer and a bank executive whom she calls Tiger Joe and Kabayo respectively. Another regular customer is a student who has professed his undying love for her. Alma's routine life is disturbed when Sheila, Jaclyn Jose, an aging street prostitute, introduces herself to Alma as her mother who sold her to strangers after birth. This meeting will open the door to Alma's past that she has refused to confront. A long-lost ailing mother, the search for a father, and the truths of a painful past will test the values of these two women who have become victims of poverty and men. In the end, Alma and Sheila will make choices that will define them not only as individuals but as women.",6.121,14-12-1996,15.197,"social worker, laboratory, banana, orientation day, minions",/msSOz47DBeoXUSM3c5niAk6r6Kc.jpg,
A Ghost Story,"Drama, Comedy",An undercover cop has his loyalties tested when the boss of the corporate gang he's spent years infiltrating dies.,7.729,12-09-2014,15.194,"school friend, grandparent grandchild relationship, grandfather, arrest, ronald reagan, stealing, pta, semi autobiographical, 1980s, school board, jimmy carter",/jST0q4EMty2kYyggxxwvsjpHPOs.jpg,https://www.sonypictures.com/movies/fatherstu
Steamboy,"Music, Romance, Drama","The Japanese forces occupy Shanghai and slowly start spreading terror in the city. Chen Zhen, who was presumed dead, returns to fight against the Japanese and put an end to their tyrannical rule.",6.473,19-05-2010,15.192,"based on novel or book, courtesan, remake, calcutta, family disapproval, childhood sweetheart, 1900s, kolkata, india",/fO0qXJnBJYuWJ5dvWWGXfRF8MXA.jpg,http://www.lagaan.com
Xtreme,"Thriller, Crime","Calvin is a young novelist who achieved phenomenal success early in his career but is now struggling with his writing – as well as his romantic life. Finally, he makes a breakthrough and creates a character named Ruby who inspires him. When Calvin finds Ruby, in the flesh, sitting on his couch about a week later, he is completely flabbergasted that his words have turned into a living, breathing person.",6.186,19-02-2021,15.187,big tits,/rmhMB6KBxdSYatfiFoas60uF6Fc.jpg,https://spreefilm.com/
First Reformed,Drama,"The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.",7.374,19-03-2004,15.183,,/u4YATs3X5PLcwCb4j4M6xJcgbty.jpg,https://www.hallmarkmoviesandmysteries.com/riddled-with-deceit-a-marthas-vineyard-mystery
The King,Drama,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",7.144,19-12-2003,15.178,"underdog, based on novel or book, sports, war veteran, american football, orphanage, american football coach, great depression, based on true story, flashback, orphan, child labor, inspiring story, dust bowl, aftercreditsstinger, 1940s, 1930s, group home",/2wKOO39vOvWK1vBDb72NuNfkE55.jpg,
Kompromat,Horror,"Woo-jin, a furniture designer who wakes up in a different body every day, falls for Yi-soo, a woman he meets through his work.",6.948,25-02-2021,15.177,"gunslinger, gun, asian western, korean, manchuria western",/bcJhfQanCg6eCZuF95Vu6foeJin.jpg,
Cranston Academy: Monster Zone,"Drama, Comedy","Through outrageous, never-before-seen footage, witness the making of the Jackass crew's last go at wild stunts.",7.749,07-12-2016,15.172,,/r4xP4BYzdny31piDdm2Uk0tDnGJ.jpg,
God's Own Country,Drama,"In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered. When world-weary Inspector Stoppard and eager rookie Constable Stalker take on the case, the two find themselves thrown into a puzzling whodunit within the glamorously sordid theater underground, investigating the mysterious homicide at their own peril.",7.241,13-04-2022,15.17,"mathematics, genius, room, murder, hospital, death game",/1BM5uhmri1fRQhwO3ukNz8mAMhO.jpg,
The Case for Christ,"Adventure, Romance, Drama","Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",7.28,15-06-2001,15.166,"dream, philosophy, parallel world, existence, adult animation",/cTDoeA4zEJMP0it4VYe0ACFaJ4N.jpg,
Crying Freeman,"Thriller, Horror, Comedy","Inspired by the true story of Vince Papale, a man with nothing to lose who ignored the staggering odds and made his dream come true. When the coach of Papale's beloved hometown football team hosted an unprecedented open tryout, the public consensus was that it was a waste of time – no one good enough to play professional football was going to be found this way.",6.477,14-08-2020,15.164,"maine, psychiatrist, marriage counselling",/rTf1rucbSn8IaW4AU11lvBk3JmX.jpg,https://neonrated.com/films/crimes-of-the-future
Wonder Woman,"Mystery, Drama, Crime, TV Movie","Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",7.5,23-02-2020,15.162,"survivor's guilt, good people",/qhRQLTYnGWvI4nYE05DaDjgvCna.jpg,
Cross Road,"Comedy, Romance","In Hamburg, German-Greek chef Zinos unknowingly disturbs the peace in his locals-only restaurant by hiring a more talented chef.",6.1,20-02-1998,15.161,"nurse, self-destruction, obsession, terminal illness, loneliness, chain smoking",/sqdsuvy8X6Maila4IAc7deMtPAA.jpg,http://tokyoghoul.jp/
The Endless,"Drama, History, Music","Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s.",7.2,05-12-2008,15.156,"pain, idiot, disgust, stunt, music video, stuntman, stupidity, prank, shocking, based on tv series",/3GExA1eGVd8lvZYOpkJCmgVrN5R.jpg,http://www.rockdogmovie.com/
Wild Tales,"Comedy, Drama, Family","Vietnam War, 1966. Australia and New Zealand send troops to support the United States and South Vietnamese in their fight against the communist North. Soldiers are very young men, recruits and volunteers who have never been involved in a combat. On August 18th, members of Delta Company will face the true horror of a ruthless battle among the trees of a rubber plantation called Long Tân. They are barely a hundred. The enemy is a human wave ready to destroy them.",6.03,10-07-1996,15.15,"island, fbi, simulation, training, serial killer, slasher, series of murders, fbi agent",/1bjoIR8Yb3qDrflszNWlz9uo2JF.jpg,http://www.anolivebranchmedia.com/philosophers.htm
Three Wishes for Cinderella,"Crime, Drama, TV Movie",The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,7.631,17-08-1997,15.146,"elves, fantasy world",/vHiTIgoIoF1rjnjeC4n3qYaZ7Ua.jpg,
Doraemon: Nobita and the Winged Braves,"Science Fiction, Horror, Mystery, Thriller","An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development and the prospects of a new family brings them much joy before ultimately destroying them.",6.215,09-05-2022,15.146,"robbery, dystopia, male friendship, bromance, armed robbery, manhunt, 2040s, male male relationship",/4BXGXTcfQ8n5PTX0YL0UDWQSdNC.jpg,http://www.julieandjulia.com/
The Frozen Ground,"Horror, Science Fiction","A blast from Ben's past returning to do double the damage on Team Tennyson and planet Earth itself, forcing Ben to go interstellar to save the day.",6.17,25-05-2022,15.144,"superhero, adult animation, dc animated movie universe",/9j4kCSoosMnHZOBSZzPDVxAc89I.jpg,
A Prayer Before Dawn,Drama,"Ex-policeman Rollo Lee is sent to run Marwood Zoo, the newly acquired business of a New Zealand tycoon. In order to meet high profit targets and keep the zoo open, Rollo enforces a new 'fierce creatures' policy, whereby only the most impressive and dangerous animals are allowed to remain in the zoo. However, the keepers are less enthusiastic about complying with these demands.",6,07-09-2023,15.143,"nasa, space travel, space western, astronaut, elderly",/1tWpsnSelznXfkdssCWQGgavRZM.jpg,https://www.warnerbros.com/movies/goldfinch/
"Love, Chunibyo & Other Delusions! Rikka Version","Action, Drama, Thriller","Based on the true childhood experiences of Noah Baumbach and his brother, The Squid and the Whale tells the touching story of two young boys dealing with their parents' divorce in Brooklyn in the 1980s.",7,16-07-2017,15.142,"faith, transplanted organ, disease, destiny",/cxJsU3BfJ7NkKae5gWqJkmu3aCO.jpg,http://www.nosotroslosnobles.com/
Mr. Holland's Opus,"Adventure, Animation, Comedy, Family, Music","A reclusive elderly poet feels the fire of his youth when gamine schoolgirl Eun-gyo enters his life, to the chagrin of the old man's assistant.",6.185,08-07-2016,15.142,"family relationships, dinosaur",/uF4gCZHiui3UJ2BzUb8Nr6De6Lt.jpg,
Message in a Bottle,"Drama, Fantasy, Science Fiction, Thriller","Deoxys, a Pokémon from outer space, terrorizes the high-tech city Ash Ketchum and his friends are visiting.",6.095,06-07-2013,15.142,"beach, hope, toronto, canada, cousin, dublin, ireland, travel, best friend, falling in love, boyfriend, job promotion, multiple perspectives, medical school, living with sibling, papercut animation, long term relationship, brother sister relationship, sister sister relationship, college dropout, animator, crush on friend, friend zone",/37x8deGuuEiMBEIoe28ulrFsoNn.jpg,http://bungo-stray-dogs.jp/movie/
Honey,"Comedy, Romance",A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,6.15,29-01-2014,15.138,"monster, computer, video game, superhero, loss of energy, internet, compilation, battle, giant egg, animal trainer, anime, based on anime, good versus evil, based on tv series, edited from ova, digimon",/jACcAsj1fAZQsDBvnU6xjBUDe9y.jpg,
Easy Virtue,"Romance, Drama","Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",6.693,06-08-2009,15.137,"daughter, depression, parent child relationship, deaf-mute, high school sports, incest, woman director",/vjnS4iu0SdwXm2LLqZGNCfpId9t.jpg,
Recess: School's Out,"Animation, Drama, Family","From the 1960's to the 1980's, evangelist Jim Baker and his ambitious wife, Tammy Faye, rose from humble beginnings to to build an empire based on big-time evangelical Christianity--only for the couple to fall from grace because of some all-too-human sins.",6.945,12-07-2012,15.137,,/7i6F8CiBDHrZ1THxlsjF9EiSkXd.jpg,
A Bittersweet Life,Drama,"The true story of William Wilberforce and his courageous quest to end the British slave trade. Along the way, Wilberforce meets intense opposition, but his minister urges him to see the cause through.",7.194,12-09-2019,15.136,"husband wife relationship, birthday, married couple, slacker, basement, stalking, fate, destiny, glue, stoner, life changing, mother son relationship, brother brother relationship, signs, errand, one day",/6WiX5YHelMF0ci2S1xXsiAQ9Jsu.jpg,http://www.thechoice.movie/
Alpha Dog,Comedy,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",7.9,28-03-2013,15.13,"police, hitman, competition, falling in love, housekeeper, agent",/jurGGGf8ifbUfRBbpFxNlpDVrna.jpg,
